ENSG_ID	logFC	Fold.Change	AveExpr	t	P.Value	adj.P.Val	B	external_gene_id	description
ENSG00000164399	-0.0373183436099498	-1.02620456160324	1.21267373671438	-0.389600227046302	0.707531427863171	0.87029115876709	-6.98297380583865	IL3	interleukin 3 (colony-stimulating factor, multiple) [Source:HGNC Symbol;Acc:6011]
ENSG00000009954	-0.0335766826634449	-1.02354652609381	2.64844651669133	-0.389557952617558	0.707561407674618	0.87029115876709	-6.98299194618691	BAZ1B	bromodomain adjacent to zinc finger domain, 1B [Source:HGNC Symbol;Acc:961]
ENSG00000247498	-0.0333533519886702	-1.02338809230299	2.56162670609837	-0.389452919696018	0.707635896378973	0.87029115876709	-6.98303700859999	AC007688.1	
ENSG00000097033	-0.0276463957680786	-1.01934781045718	8.18282224343806	-0.389451993429264	0.707636553296719	0.87029115876709	-6.98303740594552	SH3GLB1	SH3-domain GRB2-like endophilin B1 [Source:HGNC Symbol;Acc:10833]
ENSG00000171425	-0.0370281716761802	-1.02599817992897	7.4458450149554	-0.389240492597918	0.707786558707902	0.870419491369336	-6.98312811080307	ZNF581	zinc finger protein 581 [Source:HGNC Symbol;Acc:25017]
ENSG00000244912	0.0649123324534702	1.04602137479008	1.49269945955265	0.388936933301098	0.708001879855398	0.870593655003667	-6.98325821340217	AL445645.1	
ENSG00000125618	0.0315179801057499	1.02208698332698	2.19956366884258	0.388883779961133	0.708039585567039	0.870593655003667	-6.98328098438152	PAX8	paired box 8 [Source:HGNC Symbol;Acc:8622]
ENSG00000124226	-0.0270011680990923	-1.01889202157718	9.9093434149346	-0.388847698288904	0.70806518153755	0.870593655003667	-6.9832964401264	RNF114	ring finger protein 114 [Source:HGNC Symbol;Acc:13094]
ENSG00000242028	-0.0634313517889153	-1.04494814549698	2.47629139752151	-0.388609437665042	0.70823421119776	0.87060548836013	-6.98339846553899	HYPK	Huntingtin-interacting protein K (Huntingtin yeast partner K) [Source:UniProtKB/Swiss-Prot;Acc:Q9NX55]
ENSG00000166037	0.0396798983172708	1.02788573655437	5.81548109594356	0.388599729320559	0.708241098974241	0.87060548836013	-6.98340262146846	CEP57	centrosomal protein 57kDa [Source:HGNC Symbol;Acc:30794]
ENSG00000146839	0.0289774791873603	1.02028873217443	1.85923867561472	0.38859481025711	0.708244588911835	0.87060548836013	-6.98340472717363	ZAN	zonadhesin [Source:HGNC Symbol;Acc:12857]
ENSG00000127838	0.0340318258383903	1.02386948673011	7.43023528741403	0.388563625338694	0.708266713909292	0.87060548836013	-6.98341807591649	PNKD	paroxysmal nonkinesigenic dyskinesia [Source:HGNC Symbol;Acc:9153]
ENSG00000101888	-0.0403679339713605	-1.02837606242538	7.12141096264961	-0.388490671905294	0.708318473889655	0.87060548836013	-6.98344929970367	NXT2	nuclear transport factor 2-like export factor 2 [Source:HGNC Symbol;Acc:18151]
ENSG00000187792	-0.0608306018012055	-1.04306611172363	1.92984660235514	-0.388447914356793	0.708348810845257	0.87060548836013	-6.98346759715089	ZNF70	zinc finger protein 70 [Source:HGNC Symbol;Acc:13140]
ENSG00000136243	0.0393185804599403	1.02762833845001	4.04444885492948	0.387684286349925	0.708890707514608	0.871215346058438	-6.98379405434622	NUPL2	nucleoporin like 2 [Source:HGNC Symbol;Acc:17010]
ENSG00000126950	-0.0673995594711527	-1.04782628609689	1.08483555377765	-0.387003361127551	0.709374065633717	0.871753186826609	-6.98408463479506	TMEM35	transmembrane protein 35 [Source:HGNC Symbol;Acc:25864]
ENSG00000121381	-0.0877810603135449	-1.0627343842853	1.7791619002871	-0.386822170881454	0.709502708245455	0.871855074770617	-6.98416187387115	TAS2R9	taste receptor, type 2, member 9 [Source:HGNC Symbol;Acc:14917]
ENSG00000152484	-0.0465974216655196	-1.03282614142682	4.46210040520692	-0.386517108742594	0.709719320823005	0.87194835533331	-6.98429183940848	USP12	ubiquitin specific peptidase 12 [Source:HGNC Symbol;Acc:20485]
ENSG00000180964	-0.0428287086618266	-1.03013163871816	1.03018415860049	-0.386448210711654	0.709768246518884	0.87194835533331	-6.98432117837522	TCEAL8	transcription elongation factor A (SII)-like 8 [Source:HGNC Symbol;Acc:28683]
ENSG00000169174	0.0331531831240248	1.0232461106532	1.9601838800414	0.386435795383774	0.709777063013938	0.87194835533331	-6.98432646468105	PCSK9	proprotein convertase subtilisin/kexin type 9 [Source:HGNC Symbol;Acc:20001]
ENSG00000138639	0.0272142868893546	1.01904254616367	1.75595353192408	0.386351429671927	0.709836974868472	0.87194835533331	-6.9843623823211	ARHGAP24	Rho GTPase activating protein 24 [Source:HGNC Symbol;Acc:25361]
ENSG00000151792	-0.053183523819375	-1.03755191413115	1.47149182226465	-0.386278375657289	0.709888855533363	0.87194835533331	-6.98439347805893	CTSO	cathepsin O [Source:HGNC Symbol;Acc:2542]
ENSG00000090661	-0.0423850427428603	-1.02981489538746	2.33672199404494	-0.386172880995552	0.70996377739358	0.87194835533331	-6.98443837231566	LASS4	LAG1 homolog, ceramide synthase 4 [Source:HGNC Symbol;Acc:23747]
ENSG00000196154	0.0628939344024499	1.04455896503765	2.48530039746123	0.386166082108037	0.709968606050797	0.87194835533331	-6.98444126524263	S100A4	S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:10494]
ENSG00000235842	0.0447065106308251	1.03147332396762	1.32317254667169	0.386138488780512	0.709988203330763	0.87194835533331	-6.98445300570227	RP11-356I2.2	
ENSG00000174586	-0.0337338136125447	-1.02365801160619	2.02912518689168	-0.386135592735379	0.709990260167802	0.87194835533331	-6.98445423787011	ZNF497	zinc finger protein 497 [Source:HGNC Symbol;Acc:23714]
ENSG00000170325	0.0645861964536802	1.04578493766344	4.47958715124834	0.385991611200076	0.710092522343009	0.871991689081597	-6.98451548587445	PRDM10	PR domain containing 10 [Source:HGNC Symbol;Acc:13995]
ENSG00000232655	0.0298341995658249	1.02089479354628	1.95826939089598	0.3859571130227	0.71011702544019	0.871991689081597	-6.98453015772134	CTA-397C4.2	
ENSG00000135205	0.05706324056356	1.04034586910272	1.56775555177506	0.385808419539567	0.710222642434979	0.872009869508828	-6.98459338165162	CCDC146	coiled-coil domain containing 146 [Source:HGNC Symbol;Acc:29296]
ENSG00000104679	-0.0368513984925043	-1.02587247224407	6.87060492175993	-0.385752582687947	0.71026230509286	0.872009869508828	-6.98461711723042	R3HCC1	R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:27329]
ENSG00000171295	-0.0915894629182348	-1.06554347907727	3.00907439232376	-0.385743081138684	0.710269054434173	0.872009869508828	-6.98462115589675	ZNF440	zinc finger protein 440 [Source:HGNC Symbol;Acc:20874]
ENSG00000140470	0.0561295817381844	1.03967281357913	1.95748141239498	0.385471311493763	0.710462115215138	0.872175513918402	-6.98473663203767	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif, 17 [Source:HGNC Symbol;Acc:17109]
ENSG00000115365	-0.0299706164664002	-1.02099133084914	7.83394468253072	-0.38542435478914	0.710495474777213	0.872175513918402	-6.98475657622519	LANCL1	LanC lantibiotic synthetase component C-like 1 (bacterial) [Source:HGNC Symbol;Acc:6508]
ENSG00000214193	0.0770410575435698	1.05485233659975	2.62987396523202	0.385255182947105	0.710615665482681	0.872266888594541	-6.98482841017493	C1orf113	SH3 domain-containing protein C1orf113  [Source:UniProtKB/Swiss-Prot;Acc:A4FU49]
ENSG00000189056	-0.0334966818316851	-1.02348976960626	1.6084350608949	-0.385053297502541	0.710759109444017	0.872330004165757	-6.98491409533367	RELN	reelin [Source:HGNC Symbol;Acc:9957]
ENSG00000095139	-0.0303501798852501	-1.02125998218019	10.3175648738397	-0.385037825310988	0.710770103280466	0.872330004165757	-6.98492066033169	ARCN1	archain 1 [Source:HGNC Symbol;Acc:649]
ENSG00000206552	0.0377954333266097	1.02654397678866	1.60554269328761	0.384989617257727	0.71080435819927	0.872330004165757	-6.98494111384094	RP11-141M3.3	
ENSG00000105550	0.0451452978356754	1.03178708822012	2.60085932145903	0.38485945071504	0.710896853415061	0.872387358448969	-6.98499632805223	FGF21	fibroblast growth factor 21 [Source:HGNC Symbol;Acc:3678]
ENSG00000008710	-0.0380536570473748	-1.02672773130496	2.83531976874712	-0.384534160882512	0.711128024033231	0.872576549706937	-6.98513423142339	PKD1	polycystic kidney disease 1 (autosomal dominant) [Source:HGNC Symbol;Acc:9008]
ENSG00000104960	0.0402847401511095	1.02831676225165	3.63723716856101	0.384504975509157	0.711148766493359	0.872576549706937	-6.98514659878955	PTOV1	prostate tumor overexpressed 1 [Source:HGNC Symbol;Acc:9632]
ENSG00000109920	-0.0420106560357665	-1.02954768785223	6.68377762619019	-0.38444930142735	0.711188335572093	0.872576549706937	-6.9851701883011	FNBP4	formin binding protein 4 [Source:HGNC Symbol;Acc:19752]
ENSG00000006377	-0.027812455981445	-1.01946514839243	1.32811459010738	-0.38433227446405	0.711271512871465	0.87262244168747	-6.98521976276458	DLX6	distal-less homeobox 6 [Source:HGNC Symbol;Acc:2919]
ENSG00000139977	-0.0337470280318097	-1.02366738788303	2.29808668483184	-0.384264453818124	0.711319718519711	0.872625425602302	-6.98524848601527	NAA30	N(alpha)-acetyltransferase 30, NatC catalytic subunit [Source:HGNC Symbol;Acc:19844]
ENSG00000169223	-0.0321522778332568	-1.02253645460908	8.07452338802572	-0.383984833468814	0.711518482167176	0.872797422850528	-6.98536685873299	LMAN2	lectin, mannose-binding 2 [Source:HGNC Symbol;Acc:16986]
ENSG00000122121	-0.0307195993828699	-1.02152152162247	1.6373213975825	-0.383879236063942	0.71159355055551	0.872797422850528	-6.98541154011855	XPNPEP2	X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound [Source:HGNC Symbol;Acc:12823]
ENSG00000106483	-0.0350535951540103	-1.02459488533921	1.44094470550899	-0.383874004988308	0.71159726937504	0.872797422850528	-6.98541375323417	SFRP4	secreted frizzled-related protein 4 [Source:HGNC Symbol;Acc:10778]
ENSG00000224271	0.0920531705854448	1.06588601861739	1.81283245684774	0.383746676762755	0.711687790732147	0.872852293008084	-6.98546761315056	RP11-191L9.4	
ENSG00000066294	0.02759552782001	1.01931186993205	1.37489434963635	0.383629638084343	0.711771001280755	0.872898190313046	-6.98551710542592	CD84	CD84 molecule [Source:HGNC Symbol;Acc:1704]
ENSG00000141325	-0.0540608249763697	-1.03818304010346	5.81580466822493	-0.383383467264372	0.711946033958021	0.873009969581505	-6.98562115656804	CCDC45	coiled-coil domain containing 45 [Source:HGNC Symbol;Acc:25141]
ENSG00000112276	-0.06463155812344	-1.04581782007825	1.41653151678952	-0.383372637410646	0.711953734635106	0.873009969581505	-6.98562573264056	BVES	blood vessel epicardial substance [Source:HGNC Symbol;Acc:1152]
ENSG00000197142	0.0406323525460097	1.0285645614813	1.86174334860372	0.383286922483315	0.712014684353764	0.873028553030625	-6.98566194644684	ACSL5	acyl-CoA synthetase long-chain family member 5 [Source:HGNC Symbol;Acc:16526]
ENSG00000183134	-0.0518307954492847	-1.03657952005297	1.87102673999612	-0.383179238674265	0.712091258739856	0.873029722625922	-6.98570743087531	GPR44	G protein-coupled receptor 44 [Source:HGNC Symbol;Acc:4502]
ENSG00000182578	-0.0309826128243347	-1.02170776914906	1.55627358059998	-0.38312558866045	0.712129410787961	0.873029722625922	-6.98573008744941	CSF1R	colony stimulating factor 1 receptor [Source:HGNC Symbol;Acc:2433]
ENSG00000090776	-0.0465605348184348	-1.03279973445111	2.37285506196841	-0.383092386434037	0.712153022270023	0.873029722625922	-6.9857441073284	EFNB1	ephrin-B1 [Source:HGNC Symbol;Acc:3226]
ENSG00000137672	-0.0297970605577	-1.02086851319531	1.2933566145371	-0.382695005427	0.712435642277592	0.873235953896366	-6.98591181362128	TRPC6	transient receptor potential cation channel, subfamily C, member 6 [Source:HGNC Symbol;Acc:12338]
ENSG00000174032	-0.0574511610497206	-1.0406256411447	3.43608672713913	-0.382677667467331	0.712447974236313	0.873235953896366	-6.98591912693085	SLC25A30	solute carrier family 25, member 30 [Source:HGNC Symbol;Acc:27371]
ENSG00000135250	0.0304658875682602	1.02134189302186	6.90419984729013	0.382630726358135	0.712481362462882	0.873235953896366	-6.98593892551944	SRPK2	SRSF protein kinase 2 [Source:HGNC Symbol;Acc:11306]
ENSG00000144619	0.0327380584703849	1.02295172163249	1.30371515067989	0.382598236153893	0.712504472453733	0.873235953896366	-6.98595262770881	CNTN4	contactin 4 [Source:HGNC Symbol;Acc:2174]
ENSG00000055813	-0.0537565153720452	-1.03796407785304	1.63268536082628	-0.382419969839935	0.712631277359439	0.873335219309613	-6.98602778856821	CCDC85A	coiled-coil domain containing 85A [Source:HGNC Symbol;Acc:29400]
ENSG00000149451	0.0304103721262154	1.02130259216191	2.23950728710751	0.382294935012627	0.712720223218869	0.873341657096996	-6.98608048579882	ADAM33	ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:15478]
ENSG00000197386	-0.0584304851456503	-1.04133227401476	3.70505587435496	-0.3822837886837	0.712728152597307	0.873341657096996	-6.98608518273052	HTT	huntingtin [Source:HGNC Symbol;Acc:4851]
ENSG00000175544	0.029101243962935	1.02037626364779	2.66325652546215	0.38208693212542	0.712868200415556	0.873429129768096	-6.98616811405601	CABP4	calcium binding protein 4 [Source:HGNC Symbol;Acc:1386]
ENSG00000106366	0.0272815217092202	1.01909003834784	1.91459429927178	0.381925204333949	0.71298326565649	0.873429129768096	-6.98623621565897	SERPINE1	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1 [Source:HGNC Symbol;Acc:8583]
ENSG00000105568	0.040347341778963	1.02836138408657	9.84711633249791	0.381916345986275	0.712989568375238	0.873429129768096	-6.98623994500005	PPP2R1A	protein phosphatase 2, regulatory subunit A, alpha [Source:HGNC Symbol;Acc:9302]
ENSG00000102034	0.038418676686355	1.02698753895012	6.98058888437047	0.38188554934192	0.713011480387153	0.873429129768096	-6.9862529096588	ELF4	E74-like factor 4 (ets domain transcription factor) [Source:HGNC Symbol;Acc:3319]
ENSG00000138757	-0.0338382690812118	-1.0237321302143	8.5684375841833	-0.381729853530408	0.713122263345243	0.873429129768096	-6.9863184385162	G3BP2	GTPase activating protein (SH3 domain) binding protein 2 [Source:HGNC Symbol;Acc:30291]
ENSG00000133454	-0.0538872719642598	-1.0380581564992	1.52765999095419	-0.381650159684346	0.713178971103806	0.873429129768096	-6.98635196991243	MYO18B	myosin XVIIIB [Source:HGNC Symbol;Acc:18150]
ENSG00000171119	0.0370332588971349	1.02600179780281	1.30426959617085	0.381631448842582	0.713192285457112	0.873429129768096	-6.98635984157217	NRTN	neurturin [Source:HGNC Symbol;Acc:8007]
ENSG00000251047	0.0551350056964002	1.03895632305322	1.24722727288776	0.381619494960486	0.713200791714913	0.873429129768096	-6.98636487038149	AC079811.1	
ENSG00000117682	0.0409620126953398	1.02879961842702	3.62084681332862	0.381548859697452	0.713251055910758	0.873429129768096	-6.98639458242708	DHDDS	dehydrodolichyl diphosphate synthase [Source:HGNC Symbol;Acc:20603]
ENSG00000162723	0.0418454258083454	1.02942978167471	2.06373503156363	0.381538968379521	0.713258094712654	0.873429129768096	-6.98639874269267	SLAMF9	SLAM family member 9 [Source:HGNC Symbol;Acc:18430]
ENSG00000125899	-0.0343291481764503	-1.02408051583313	1.37061515993394	-0.381416986434064	0.713344901216946	0.873429129768096	-6.98645003948818	C20orf187	Putative uncharacterized protein C20orf187  [Source:UniProtKB/Swiss-Prot;Acc:Q9UGB4]
ENSG00000247134	0.0723101368053602	1.05139890449363	1.53899022229571	0.381410768851668	0.713349325980343	0.873429129768096	-6.98645265373154	RP11-11N9.4	
ENSG00000180543	-0.0448791206976704	-1.0315967411318	7.99222236438743	-0.380836677721715	0.713757930048279	0.873825126049319	-6.98669385928145	TSPYL5	TSPY-like 5 [Source:HGNC Symbol;Acc:29367]
ENSG00000154175	0.0407004353696949	1.02861310204606	1.39329262339957	0.380790488337555	0.713790809230636	0.873825126049319	-6.98671325064922	ABI3BP	ABI family, member 3 (NESH) binding protein [Source:HGNC Symbol;Acc:17265]
ENSG00000186652	-0.0423561919498447	-1.02979430151386	1.56756871540886	-0.380763171910155	0.71381025429952	0.873825126049319	-6.98672471764986	PRG2	proteoglycan 2, bone marrow (natural killer cell activator, eosinophil granule major basic protein) [Source:HGNC Symbol;Acc:9362]
ENSG00000153162	-0.0455719020088201	-1.03209223223864	1.75110098418731	-0.380555882597499	0.713957819528543	0.873892588656558	-6.98681170860268	BMP6	bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:1073]
ENSG00000179051	0.0323969607175485	1.02270989277861	9.4951964705713	0.380543633993113	0.713966539476293	0.873892588656558	-6.9868168474209	RCC2	regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:30297]
ENSG00000181408	0.0452866141321351	1.03188815980304	1.38829984282597	0.380484718596421	0.71400848277771	0.873892588656558	-6.98684156274873	UTS2R	urotensin 2 receptor [Source:HGNC Symbol;Acc:4468]
ENSG00000147588	-0.0523050625115595	-1.03692033798385	1.61554829387471	-0.380292651539731	0.71414522722882	0.873892588656558	-6.98692211034732	PMP2	peripheral myelin protein 2 [Source:HGNC Symbol;Acc:9117]
ENSG00000127412	0.0373270825943801	1.02621077775606	1.71407142400534	0.380289208101773	0.714147678927124	0.873892588656558	-6.98692355407259	TRPV5	transient receptor potential cation channel, subfamily V, member 5 [Source:HGNC Symbol;Acc:3145]
ENSG00000157551	-0.0313701974642153	-1.02198229108502	1.92446531677408	-0.380234283936904	0.714186784943579	0.873892588656558	-6.98694658034751	KCNJ15	potassium inwardly-rectifying channel, subfamily J, member 15 [Source:HGNC Symbol;Acc:6261]
ENSG00000164220	-0.0357165771837649	-1.02506584010291	1.59256801837492	-0.380161347160253	0.714238717345184	0.873892588656558	-6.98697715323919	F2RL2	coagulation factor II (thrombin) receptor-like 2 [Source:HGNC Symbol;Acc:3539]
ENSG00000130741	-0.0311948436164187	-1.02185808074851	9.79866621819945	-0.380122921305883	0.714266077943043	0.873892588656558	-6.98699325792546	EIF2S3	eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa [Source:HGNC Symbol;Acc:3267]
ENSG00000169918	0.035068350062645	1.02460536425595	1.66156289206478	0.380106286589928	0.714277922600004	0.873892588656558	-6.9870002292268	OTUD7A	OTU domain containing 7A [Source:HGNC Symbol;Acc:20718]
ENSG00000165478	0.0295081672741451	1.02066410926928	1.50031927872783	0.379749016787935	0.714532334646803	0.874100544520922	-6.98714988351156	HEPACAM	hepatocyte cell adhesion molecule [Source:HGNC Symbol;Acc:26361]
ENSG00000110665	0.0304819246262444	1.02135324636386	1.9824221122526	0.379738818451482	0.714539597451429	0.874100544520922	-6.98715415343412	C11orf21	Uncharacterized protein C11orf21  [Source:UniProtKB/Swiss-Prot;Acc:Q9P2W6]
ENSG00000078814	-0.0345947432694949	-1.02426906281637	1.50167756475605	-0.379182132503666	0.714936091960306	0.874514592593451	-6.9873870637931	MYH7B	myosin, heavy chain 7B, cardiac muscle, beta [Source:HGNC Symbol;Acc:15906]
